Origen_Continente;Origen;Destino;Destino_Provincia;Anyo;Mes;Mes_Nombre;Tiempo_Medio_Estancia;Gasto_Medio_Diario_PorVisitante;Total_Turistas;Total_Pernoctaciones
América;Colombia;Andalucía;Huelva;2019;12;Diciembre;13,3;79,18;58;771
América;Colombia;Andalucía;Jaén;2019;7;Julio;8,6;79,18;49;421
América;Colombia;Andalucía;Jaén;2019;8;Agosto;13,4;79,18;42;563
América;Colombia;Andalucía;Jaén;2019;9;Septiembre;10;79,18;90;900
América;Colombia;Andalucía;Jaén;2019;10;Octubre;10;79,18;63;630
América;Colombia;Andalucía;Jaén;2019;11;Noviembre;10,4;79,18;64;666
América;Colombia;Andalucía;Jaén;2019;12;Diciembre;14,4;79,18;63;907
América;Colombia;Andalucía;Málaga;2019;7;Julio;7,8;79,18;544;4243
América;Colombia;Andalucía;Málaga;2019;8;Agosto;11;79,18;576;6336
América;Colombia;Andalucía;Málaga;2019;9;Septiembre;9,3;79,18;615;5720
América;Colombia;Andalucía;Málaga;2019;10;Octubre;9,4;79,18;601;5649
América;Colombia;Andalucía;Málaga;2019;11;Noviembre;9,7;79,18;499;4840
América;Colombia;Andalucía;Málaga;2019;12;Diciembre;12,8;79,18;559;7155
América;Colombia;Andalucía;Sevilla;2019;7;Julio;7,3;79,18;291;2124
América;Colombia;Andalucía;Sevilla;2019;8;Agosto;9,2;79,18;255;2346
América;Colombia;Andalucía;Sevilla;2019;9;Septiembre;8,1;79,18;398;3224
América;Colombia;Andalucía;Sevilla;2019;10;Octubre;8,2;79,18;399;3272
América;Colombia;Andalucía;Sevilla;2019;11;Noviembre;9,5;79,18;357;3392
América;Colombia;Andalucía;Sevilla;2019;12;Diciembre;11,1;79,18;317;3519
América;Colombia;Andalucía;Almería;2022;1;Enero;14;68,99;178;2492
América;Colombia;Andalucía;Almería;2022;2;Febrero;9,1;68,99;153;1392
América;Colombia;Andalucía;Almería;2022;3;Marzo;11,5;68,99;196;2254
América;Colombia;Andalucía;Almería;2022;4;Abril;9,6;68,99;214;2054
América;Colombia;Andalucía;Almería;2022;5;Mayo;11,4;68,99;259;2953
América;Colombia;Andalucía;Almería;2022;6;Junio;10,1;68,99;236;2384
América;Colombia;Andalucía;Almería;2022;7;Julio;10,6;68,99;276;2926
América;Colombia;Andalucía;Almería;2022;8;Agosto;12,6;68,99;365;4599
América;Colombia;Andalucía;Almería;2022;9;Septiembre;10,8;68,99;236;2549
América;Colombia;Andalucía;Almería;2022;10;Octubre;9,4;68,99;261;2453
América;Colombia;Andalucía;Almería;2022;11;Noviembre;11,6;68,99;243;2819
América;Colombia;Andalucía;Almería;2022;12;Diciembre;11,9;68,99;226;2689
América;Colombia;Andalucía;Cádiz;2022;1;Enero;10,2;68,99;212;2162
América;Colombia;Andalucía;Cádiz;2022;2;Febrero;7,8;68,99;125;975
América;Colombia;Andalucía;Cádiz;2022;3;Marzo;13,5;68,99;155;2093
América;Colombia;Andalucía;Cádiz;2022;4;Abril;8,4;68,99;241;2024
América;Colombia;Andalucía;Cádiz;2022;5;Mayo;9,7;68,99;303;2939
América;Colombia;Andalucía;Cádiz;2022;6;Junio;8,6;68,99;240;2064
América;Colombia;Andalucía;Cádiz;2022;7;Julio;9,7;68,99;267;2590
América;Colombia;Andalucía;Cádiz;2022;8;Agosto;13,5;68,99;341;4604
América;Colombia;Andalucía;Cádiz;2022;9;Septiembre;9,5;68,99;238;2261
América;Colombia;Andalucía;Cádiz;2022;10;Octubre;10,2;68,99;249;2540
América;Colombia;Andalucía;Cádiz;2022;11;Noviembre;10,6;68,99;231;2449
América;Colombia;Andalucía;Cádiz;2022;12;Diciembre;10,9;68,99;231;2518
América;Colombia;Andalucía;Córdoba;2022;1;Enero;11,3;68,99;135;1526
América;Colombia;Andalucía;Córdoba;2022;2;Febrero;9,2;68,99;96;883
América;Colombia;Andalucía;Córdoba;2022;3;Marzo;8,9;68,99;126;1121
América;Colombia;Andalucía;Córdoba;2022;4;Abril;8,2;68,99;131;1074
América;Colombia;Andalucía;Córdoba;2022;5;Mayo;9,8;68,99;169;1656
América;Colombia;Andalucía;Córdoba;2022;6;Junio;10,3;68,99;129;1329
América;Colombia;Andalucía;Córdoba;2022;7;Julio;11,2;68,99;149;1669
América;Colombia;Andalucía;Córdoba;2022;8;Agosto;12,6;68,99;127;1600
América;Colombia;Andalucía;Córdoba;2022;9;Septiembre;9,9;68,99;104;1030
América;Colombia;Andalucía;Córdoba;2022;10;Octubre;9,5;68,99;193;1834
América;Colombia;Andalucía;Córdoba;2022;11;Noviembre;7,3;68,99;147;1073
América;Colombia;Andalucía;Córdoba;2022;12;Diciembre;10,6;68,99;147;1558
América;Colombia;Andalucía;Granada;2022;1;Enero;10;68,99;304;3040
América;Colombia;Andalucía;Granada;2022;2;Febrero;9;68,99;183;1647
América;Colombia;Andalucía;Granada;2022;3;Marzo;9,6;68,99;215;2064
América;Colombia;Andalucía;Granada;2022;4;Abril;7,9;68,99;339;2678
América;Colombia;Andalucía;Granada;2022;5;Mayo;8,2;68,99;299;2452
América;Colombia;Andalucía;Granada;2022;6;Junio;8,4;68,99;296;2486
América;Colombia;Andalucía;Granada;2022;7;Julio;9,3;68,99;327;3041
América;Colombia;Andalucía;Granada;2022;8;Agosto;11;68,99;309;3399
América;Colombia;Andalucía;Granada;2022;9;Septiembre;7,1;68,99;310;2201
América;Colombia;Andalucía;Granada;2022;10;Octubre;8,3;68,99;322;2673
América;Colombia;Andalucía;Granada;2022;11;Noviembre;9,3;68,99;313;2911
América;Colombia;Andalucía;Granada;2022;12;Diciembre;10;68,99;311;3110
América;Colombia;Andalucía;Huelva;2022;1;Enero;10,8;68,99;72;778
América;Colombia;Andalucía;Huelva;2022;2;Febrero;9,5;68,99;93;884
América;Colombia;Andalucía;Huelva;2022;3;Marzo;8,1;68,99;88;713
América;Colombia;Andalucía;Huelva;2022;4;Abril;10;68,99;116;1160
América;Colombia;Andalucía;Huelva;2022;5;Mayo;10,1;68,99;106;1071
América;Colombia;Andalucía;Huelva;2022;6;Junio;10,7;68,99;125;1338
América;Colombia;Andalucía;Huelva;2022;7;Julio;10,2;68,99;157;1601
América;Colombia;Andalucía;Huelva;2022;8;Agosto;12,6;68,99;112;1411
América;Colombia;Andalucía;Huelva;2022;9;Septiembre;9,4;68,99;113;1062
América;Colombia;Andalucía;Huelva;2022;10;Octubre;10;68,99;129;1290
América;Colombia;Andalucía;Huelva;2022;11;Noviembre;10,9;68,99;137;1493
América;Colombia;Andalucía;Huelva;2022;12;Diciembre;13,7;68,99;117;1603
América;Colombia;Andalucía;Jaén;2022;1;Enero;13,7;68,99;77;1055
América;Colombia;Andalucía;Jaén;2022;2;Febrero;14,1;68,99;74;1043
América;Colombia;Andalucía;Jaén;2022;3;Marzo;12,1;68,99;75;908
América;Colombia;Andalucía;Jaén;2022;4;Abril;10,8;68,99;82;886
América;Colombia;Andalucía;Jaén;2022;5;Mayo;9,6;68,99;107;1027
América;Colombia;Andalucía;Jaén;2022;6;Junio;11,7;68,99;84;983
América;Colombia;Andalucía;Jaén;2022;7;Julio;11,6;68,99;92;1067
América;Colombia;Andalucía;Jaén;2022;8;Agosto;13,1;68,99;87;1140
América;Colombia;Andalucía;Jaén;2022;9;Septiembre;10,6;68,99;76;806
América;Colombia;Andalucía;Jaén;2022;10;Octubre;9;68,99;116;1044
América;Colombia;Andalucía;Jaén;2022;11;Noviembre;9,1;68,99;120;1092
América;Colombia;Andalucía;Jaén;2022;12;Diciembre;9,8;68,99;109;1068
América;Colombia;Andalucía;Málaga;2022;1;Enero;11,1;68,99;624;6926
América;Colombia;Andalucía;Málaga;2022;2;Febrero;10;68,99;515;5150
América;Colombia;Andalucía;Málaga;2022;3;Marzo;9,8;68,99;602;5900
América;Colombia;Andalucía;Málaga;2022;4;Abril;8;68,99;746;5968
América;Colombia;Andalucía;Málaga;2022;5;Mayo;9,2;68,99;910;8372
América;Colombia;Andalucía;Málaga;2022;6;Junio;9,5;68,99;867;8237
América;Colombia;Andalucía;Málaga;2022;7;Julio;9,6;68,99;1085;10416
América;Colombia;Andalucía;Málaga;2022;8;Agosto;10,8;68,99;1086;11729
América;Colombia;Andalucía;Málaga;2022;9;Septiembre;8,7;68,99;840;7308
América;Colombia;Andalucía;Málaga;2022;10;Octubre;9,4;68,99;856;8046
América;Colombia;Andalucía;Málaga;2022;11;Noviembre;9,4;68,99;794;7464
América;Colombia;Andalucía;Málaga;2022;12;Diciembre;10,3;68,99;859;8848
América;Colombia;Andalucía;Sevilla;2022;1;Enero;10,2;68,99;552;5630
América;Colombia;Andalucía;Sevilla;2022;2;Febrero;10,7;68,99;366;3916
América;Colombia;Andalucía;Sevilla;2022;3;Marzo;10,4;68,99;455;4732
América;Colombia;Andalucía;Sevilla;2022;4;Abril;9,4;68,99;528;4963
América;Colombia;Andalucía;Sevilla;2022;5;Mayo;10,2;68,99;685;6987
América;Colombia;Andalucía;Sevilla;2022;6;Junio;9,3;68,99;635;5906
América;Colombia;Andalucía;Sevilla;2022;7;Julio;11,5;68,99;711;8177
América;Colombia;Andalucía;Sevilla;2022;8;Agosto;11,3;68,99;553;6249
América;Colombia;Andalucía;Sevilla;2022;9;Septiembre;9;68,99;590;5310
América;Colombia;Andalucía;Sevilla;2022;10;Octubre;8,6;68,99;660;5676
América;Colombia;Andalucía;Sevilla;2022;11;Noviembre;9,8;68,99;669;6556
América;Colombia;Andalucía;Sevilla;2022;12;Diciembre;10,3;68,99;654;6736
América;Estados Unidos de América;Andalucía;Almería;2021;1;Enero;6,5;69,64;561;3647
América;Estados Unidos de América;Andalucía;Almería;2021;2;Febrero;5,8;69,64;466;2703
América;Estados Unidos de América;Andalucía;Almería;2021;3;Marzo;7,6;69,64;466;3542
América;Estados Unidos de América;Andalucía;Almería;2021;4;Abril;6,6;69,64;497;3280
América;Estados Unidos de América;Andalucía;Almería;2021;5;Mayo;6,4;69,64;348;2227
América;Estados Unidos de América;Andalucía;Almería;2021;6;Junio;6;69,64;406;2436
América;Estados Unidos de América;Andalucía;Almería;2021;7;Julio;7,4;69,64;784;5802
América;Estados Unidos de América;Andalucía;Almería;2021;8;Agosto;10,2;69,64;790;8058
América;Estados Unidos de América;Andalucía;Almería;2021;9;Septiembre;7,7;69,64;541;4166
América;Estados Unidos de América;Andalucía;Almería;2021;10;Octubre;7,9;69,64;589;4653
América;Estados Unidos de América;Andalucía;Almería;2021;11;Noviembre;6,4;69,64;468;2995
América;Estados Unidos de América;Andalucía;Almería;2021;12;Diciembre;8,4;69,64;395;3318
América;Estados Unidos de América;Andalucía;Cádiz;2021;1;Enero;5,2;69,64;10825;56290
América;Estados Unidos de América;Andalucía;Cádiz;2021;2;Febrero;5,2;69,64;9610;49972
América;Estados Unidos de América;Andalucía;Cádiz;2021;3;Marzo;5,5;69,64;11638;64009
América;Estados Unidos de América;Andalucía;Cádiz;2021;4;Abril;5,5;69,64;13783;75807
América;Estados Unidos de América;Andalucía;Cádiz;2021;5;Mayo;5,1;69,64;13736;70054
América;Estados Unidos de América;Andalucía;Cádiz;2021;6;Junio;5,7;69,64;12282;70007
América;Estados Unidos de América;Andalucía;Cádiz;2021;7;Julio;5,8;69,64;13405;77749
América;Estados Unidos de América;Andalucía;Cádiz;2021;8;Agosto;6,3;69,64;13775;86783
América;Estados Unidos de América;Andalucía;Cádiz;2021;9;Septiembre;6,1;69,64;11790;71919
América;Estados Unidos de América;Andalucía;Cádiz;2021;10;Octubre;5,6;69,64;12189;68258
América;Estados Unidos de América;Andalucía;Cádiz;2021;11;Noviembre;5,6;69,64;9574;53614
América;Estados Unidos de América;Andalucía;Cádiz;2021;12;Diciembre;6,7;69,64;10557;70732
América;Estados Unidos de América;Andalucía;Córdoba;2021;1;Enero;11,4;69,64;283;3226
América;Estados Unidos de América;Andalucía;Córdoba;2021;2;Febrero;12,6;69,64;200;2520
América;Estados Unidos de América;Andalucía;Córdoba;2021;3;Marzo;17,5;69,64;184;3220
América;Estados Unidos de América;Andalucía;Córdoba;2021;4;Abril;17,8;69,64;237;4219
América;Estados Unidos de América;Andalucía;Córdoba;2021;5;Mayo;14,3;69,64;228;3260
América;Estados Unidos de América;Andalucía;Córdoba;2021;6;Junio;12,7;69,64;272;3454
América;Estados Unidos de América;Andalucía;Córdoba;2021;7;Julio;11,2;69,64;395;4424
América;Estados Unidos de América;Andalucía;Córdoba;2021;8;Agosto;11,9;69,64;426;5069
América;Estados Unidos de América;Andalucía;Córdoba;2021;9;Septiembre;10,1;69,64;375;3788
América;Estados Unidos de América;Andalucía;Córdoba;2021;10;Octubre;8,3;69,64;480;3984
América;Estados Unidos de América;Andalucía;Córdoba;2021;11;Noviembre;8,5;69,64;382;3247
América;Estados Unidos de América;Andalucía;Córdoba;2021;12;Diciembre;12,2;69,64;370;4514
América;Estados Unidos de América;Andalucía;Granada;2021;1;Enero;8,4;69,64;455;3822
América;Estados Unidos de América;Andalucía;Granada;2021;2;Febrero;10,4;69,64;385;4004
América;Estados Unidos de América;Andalucía;Granada;2021;3;Marzo;8,4;69,64;463;3889
América;Estados Unidos de América;Andalucía;Granada;2021;4;Abril;11,3;69,64;502;5673
América;Estados Unidos de América;Andalucía;Granada;2021;5;Mayo;9,1;69,64;448;4077
América;Estados Unidos de América;Andalucía;Granada;2021;6;Junio;7,8;69,64;883;6887
América;Estados Unidos de América;Andalucía;Granada;2021;7;Julio;7,8;69,64;1843;14375
América;Estados Unidos de América;Andalucía;Granada;2021;8;Agosto;9,4;69,64;1481;13921
América;Estados Unidos de América;Andalucía;Granada;2021;9;Septiembre;7,3;69,64;1398;10205
América;Estados Unidos de América;Andalucía;Granada;2021;10;Octubre;7;69,64;1966;13762
América;Estados Unidos de América;Andalucía;Granada;2021;11;Noviembre;7,2;69,64;1752;12614
América;Estados Unidos de América;Andalucía;Granada;2021;12;Diciembre;7,6;69,64;1781;13536
América;Estados Unidos de América;Andalucía;Huelva;2021;1;Enero;10,2;69,64;145;1479
América;Estados Unidos de América;Andalucía;Huelva;2021;2;Febrero;15,3;69,64;131;2004
América;Estados Unidos de América;Andalucía;Huelva;2021;3;Marzo;14,3;69,64;142;2031
América;Estados Unidos de América;Andalucía;Huelva;2021;4;Abril;16,9;69,64;118;1994
América;Estados Unidos de América;Andalucía;Huelva;2021;5;Mayo;11,2;69,64;145;1624
América;Estados Unidos de América;Andalucía;Huelva;2021;6;Junio;9,1;69,64;230;2093
América;Estados Unidos de América;Andalucía;Huelva;2021;7;Julio;11,1;69,64;348;3863
América;Estados Unidos de América;Andalucía;Huelva;2021;8;Agosto;12,3;69,64;427;5252
América;Estados Unidos de América;Andalucía;Huelva;2021;9;Septiembre;10,3;69,64;308;3172
América;Estados Unidos de América;Andalucía;Huelva;2021;10;Octubre;11;69,64;232;2552
América;Estados Unidos de América;Andalucía;Huelva;2021;11;Noviembre;10,2;69,64;194;1979
América;Estados Unidos de América;Andalucía;Huelva;2021;12;Diciembre;12,2;69,64;161;1964
América;Estados Unidos de América;Andalucía;Jaén;2021;1;Enero;12,3;69,64;157;1931
América;Estados Unidos de América;Andalucía;Jaén;2021;2;Febrero;10,9;69,64;141;1537
América;Estados Unidos de América;Andalucía;Jaén;2021;3;Marzo;14,3;69,64;149;2131
América;Estados Unidos de América;Andalucía;Jaén;2021;4;Abril;13,9;69,64;176;2446
América;Estados Unidos de América;Andalucía;Jaén;2021;5;Mayo;12,8;69,64;179;2291
América;Estados Unidos de América;Andalucía;Jaén;2021;6;Junio;10,8;69,64;188;2030
América;Estados Unidos de América;Andalucía;Jaén;2021;7;Julio;11,3;69,64;251;2836
América;Estados Unidos de América;Andalucía;Jaén;2021;8;Agosto;12,6;69,64;236;2974
América;Estados Unidos de América;Andalucía;Jaén;2021;9;Septiembre;10,8;69,64;198;2138
América;Estados Unidos de América;Andalucía;Jaén;2021;10;Octubre;9,9;69,64;235;2327
América;Estados Unidos de América;Andalucía;Jaén;2021;11;Noviembre;11;69,64;200;2200
América;Estados Unidos de América;Andalucía;Jaén;2021;12;Diciembre;12,1;69,64;187;2263
América;Estados Unidos de América;Andalucía;Málaga;2021;1;Enero;9,1;69,64;1527;13896
América;Estados Unidos de América;Andalucía;Málaga;2021;2;Febrero;10,9;69,64;1302;14192
América;Estados Unidos de América;Andalucía;Málaga;2021;3;Marzo;11,7;69,64;1535;17960
América;Estados Unidos de América;Andalucía;Málaga;2021;4;Abril;13,3;69,64;1517;20176
América;Estados Unidos de América;Andalucía;Málaga;2021;5;Mayo;17,3;69,64;1944;33631
América;Estados Unidos de América;Andalucía;Málaga;2021;6;Junio;9,9;69,64;2766;27383
América;Estados Unidos de América;Andalucía;Málaga;2021;7;Julio;8,8;69,64;6220;54736
América;Estados Unidos de América;Andalucía;Málaga;2021;8;Agosto;11,2;69,64;7001;78411
América;Estados Unidos de América;Andalucía;Málaga;2021;9;Septiembre;8,4;69,64;5105;42882
América;Estados Unidos de América;Andalucía;Málaga;2021;10;Octubre;9,5;69,64;5442;51699
América;Estados Unidos de América;Andalucía;Málaga;2021;11;Noviembre;8;69,64;4822;38576
América;Estados Unidos de América;Andalucía;Málaga;2021;12;Diciembre;9,4;69,64;3851;36199
América;Estados Unidos de América;Andalucía;Sevilla;2021;1;Enero;11,1;69,64;724;8036
América;Estados Unidos de América;Andalucía;Sevilla;2021;2;Febrero;10,9;69,64;694;7565
América;Estados Unidos de América;Andalucía;Sevilla;2021;3;Marzo;10,4;69,64;1112;11565
América;Estados Unidos de América;Andalucía;Sevilla;2021;4;Abril;11,5;69,64;1609;18504
América;Estados Unidos de América;Andalucía;Sevilla;2021;5;Mayo;12,2;69,64;714;8711
América;Estados Unidos de América;Andalucía;Sevilla;2021;6;Junio;12,3;69,64;1697;20873
América;Estados Unidos de América;Andalucía;Sevilla;2021;7;Julio;10,3;69,64;2599;26770
América;Estados Unidos de América;Andalucía;Sevilla;2021;8;Agosto;11;69,64;2316;25476
América;Estados Unidos de América;Andalucía;Sevilla;2021;9;Septiembre;8;69,64;2879;23032
América;Estados Unidos de América;Andalucía;Sevilla;2021;10;Octubre;8,7;69,64;3786;32938
América;Estados Unidos de América;Andalucía;Sevilla;2021;11;Noviembre;8,8;69,64;3809;33519
América;Estados Unidos de América;Andalucía;Sevilla;2021;12;Diciembre;9,9;69,64;2750;27225
América;Estados Unidos de América;Andalucía;Almería;2022;1;Enero;9;78,34;288;2592
América;Estados Unidos de América;Andalucía;Almería;2022;2;Febrero;7,8;78,34;288;2246
América;Estados Unidos de América;Andalucía;Almería;2022;3;Marzo;7,4;78,34;438;3241
América;Estados Unidos de América;Andalucía;Almería;2022;4;Abril;5,8;78,34;704;4083
América;Estados Unidos de América;Andalucía;Almería;2022;5;Mayo;5;78,34;949;4745
América;Estados Unidos de América;Andalucía;Almería;2022;6;Junio;7,2;78,34;1156;8323
América;Estados Unidos de América;Andalucía;Almería;2022;7;Julio;7,9;78,34;920;7268
América;Estados Unidos de América;Andalucía;Almería;2022;8;Agosto;9,3;78,34;873;8119
América;Estados Unidos de América;Andalucía;Almería;2022;9;Septiembre;6,5;78,34;1325;8613
América;Estados Unidos de América;Andalucía;Almería;2022;10;Octubre;5,6;78,34;1435;8036
América;Estados Unidos de América;Andalucía;Almería;2022;11;Noviembre;6,1;78,34;1213;7399
América;Estados Unidos de América;Andalucía;Almería;2022;12;Diciembre;6,5;78,34;580;3770
América;Estados Unidos de América;Andalucía;Cádiz;2022;1;Enero;6,7;78,34;10492;70296
América;Estados Unidos de América;Andalucía;Cádiz;2022;2;Febrero;5,4;78,34;10927;59006
América;Estados Unidos de América;Andalucía;Cádiz;2022;3;Marzo;5,9;78,34;11803;69638
América;Estados Unidos de América;Andalucía;Cádiz;2022;4;Abril;5,8;78,34;13377;77587
América;Estados Unidos de América;Andalucía;Cádiz;2022;5;Mayo;7;78,34;15284;106988
América;Estados Unidos de América;Andalucía;Cádiz;2022;6;Junio;7;78,34;18911;132377
América;Estados Unidos de América;Andalucía;Cádiz;2022;7;Julio;6,6;78,34;15568;102749
América;Estados Unidos de América;Andalucía;Cádiz;2022;8;Agosto;8,2;78,34;13070;107174
América;Estados Unidos de América;Andalucía;Cádiz;2022;9;Septiembre;6,7;78,34;21251;142382
América;Estados Unidos de América;Andalucía;Cádiz;2022;10;Octubre;5,4;78,34;14774;79780
América;Estados Unidos de América;Andalucía;Cádiz;2022;11;Noviembre;5,4;78,34;11895;64233
América;Estados Unidos de América;Andalucía;Cádiz;2022;12;Diciembre;6,1;78,34;9358;57084
América;Estados Unidos de América;Andalucía;Córdoba;2022;1;Enero;9,1;78,34;394;3585
América;Estados Unidos de América;Andalucía;Córdoba;2022;2;Febrero;11,9;78,34;323;3844
América;Estados Unidos de América;Andalucía;Córdoba;2022;3;Marzo;8,4;78,34;565;4746
América;Estados Unidos de América;Andalucía;Córdoba;2022;4;Abril;6,7;78,34;639;4281
América;Estados Unidos de América;Andalucía;Córdoba;2022;5;Mayo;8,1;78,34;909;7363
América;Estados Unidos de América;Andalucía;Córdoba;2022;6;Junio;8,4;78,34;902;7577
América;Estados Unidos de América;Andalucía;Córdoba;2022;7;Julio;8,4;78,34;808;6787
